antenna_lon	antenna_lat	weight
-4.517431	5.687066	0.0
-4.024204	5.438757	2.321928094887362
-3.99866	5.3584	0.0
-5.243575	6.865502	0.0
-6.433916	6.865056	1.0
-4.055642	5.476997	2.321928094887362
-4.029536	5.446151	2.321928094887362
-3.947516	5.310266	3.4594316186372978
-4.02693	5.433253	2.584962500721156
-4.991186	7.718325	0.0
-5.260561	6.788305	1.0
-4.006901	5.394319	0.0
-4.039175	5.321305	0.0
-4.020374	5.347431	1.0
-3.971989	5.311081	1.0
-5.075063	7.667443	0.0
-6.398958	6.38666	1.0
-5.94227	6.130722	3.0
-5.956072	6.13905	1.0
-3.948415	5.291229	1.0
-6.353718	5.748795	0.0
-7.533047	7.408513	0.0
-3.936097	5.373825	0.0
-6.695674	5.200523	2.0
-5.788878	5.16862	0.0
-6.658015	5.693805	0.0
-6.562302	5.137364	0.0
-6.588124	5.788395	1.5849625007211563
-5.933819	6.116618	2.584962500721156
-6.644302	5.243337	0.0
-5.056944	7.72555	1.0
-4.065106	5.331971	2.0
-3.97072	6.02429	0.0
-3.767708	5.473576	0.0
-4.011513	5.320095	0.0
-6.903042	6.200876	1.0
-3.951586	5.370134	1.5849625007211563
-7.48858	6.54446	0.0
-6.177912	6.236273	0.0
-7.499575	6.548957	0.0
-7.113375	4.743886	0.0
-5.026854	5.93634	0.0
-3.973681	5.302463	0.0
-7.346521	6.745932	1.0
-7.352674	6.744438	0.0
-6.462767	6.87289	2.0
-3.741038	5.216546	0.0
-3.861475	6.123827	1.5849625007211563
-4.021516	5.337642	2.321928094887362
-3.979221	5.408609	1.0
-4.009713	5.34732	0.0
-6.591126	6.486824	2.0
-6.574729	6.495825	1.0
-4.000861	5.329992	0.0
-4.410116	5.209258	1.0
-4.093978	5.351223	0.0
-3.900311	5.242825	1.5849625007211563
-6.638127	4.743548	2.0
-6.655096	4.750824	2.0
-3.908197	5.368849	0.0
-5.880514	8.957472	0.0
-4.048045	5.354356	0.0
-3.922745	5.358844	1.0
-6.554129	5.397204	1.0
-3.357625	5.486608	1.0
-5.276244	6.781851	0.0
-5.361033	5.852308	1.0
-5.630547	9.453492	1.0
-5.623402	9.420328	1.0
-4.126935	6.695834	0.0
-2.894074	5.508171	1.0
-3.493364	5.283255	0.0
-4.681458	7.358088	0.0
-5.687914	5.843144	2.584962500721156
-6.021667	6.617777	0.0
-3.95544	5.296296	2.584962500721156
-4.060124	5.318207	0.0
-6.499812	5.791645	0.0
-4.87138	6.332571	0.0
-4.398675	5.332066	0.0
-6.626656	5.420351	0.0
-3.211824	5.390026	0.0
-6.350181	5.142698	0.0
-4.020949	5.357459	0.0
-2.799478	8.035303	1.5849625007211563
-6.450498	6.886308	1.5849625007211563
-4.115737	5.323931	1.0
-5.682307	5.8562	2.321928094887362
-4.019145	5.360715	1.0
-3.970119	5.372886	1.0
-3.975797	5.418142	0.0
-6.319879	6.314036	1.0
-7.54355	7.395898	1.0
-3.734598	5.20874	0.0
-6.839484	6.115042	0.0
-4.006083	5.402037	1.0
-4.075773	5.381076	2.0
-3.026582	5.391941	0.0
-4.051984	5.347102	1.5849625007211563
-4.066507	5.361046	1.0
-7.549322	7.411446	1.0
-7.574889	7.372969	0.0
-5.918333	7.400231	0.0
-3.975456	5.363771	0.0
-3.953466	5.302947	3.1699250014423126
-4.098681	5.341738	0.0
-6.497682	5.021883	1.0
-4.350911	6.470088	0.0
-6.564359	5.399278	1.5849625007211563
-3.986897	5.352943	0.0
-3.326068	5.187367	0.0
-4.089827	5.33062	1.5849625007211563
-3.948061	5.301857	3.0
-4.010331	5.433724	2.321928094887362
-4.022785	5.348971	0.0
-4.054213	5.356424	0.0
-3.909364	5.239959	2.0
-5.046261	7.671804	2.807354922057604
-6.838689	8.077641	0.0
-7.630437	7.458949	0.0
-5.29597	6.847863	0.0
-4.709957	6.078331	0.0
-5.270035	6.807758	2.0
-4.025338	5.377405	1.5849625007211563
-3.08964	5.373443	1.0
-3.989137	5.363434	1.5849625007211563
-6.678872	4.762784	1.0
-6.607487	5.786158	0.0
-4.036388	5.347707	1.5849625007211563
-4.057114	5.339667	3.3219280948873626
-3.992448	5.436594	2.0
-4.063565	5.445851	1.0
-3.994769	5.432752	1.0
-6.556094	5.408507	1.0
-4.019121	5.42385	2.584962500721156
-4.520345	5.4001	0.0
-4.830103	5.988323	0.0
-5.253321	6.820784	2.321928094887362
-4.099694	5.3547	0.0
-4.051118	5.446725	2.321928094887362
-5.036647	7.701393	0.0
-4.011606	5.32155	0.0
-5.702363	5.347602	0.0
-6.455458	6.854143	1.0
-4.04931	7.296272	0.0
-5.417676	6.385409	1.0
-5.419338	6.403413	0.0
-4.01503	5.374694	1.0
-4.002239	5.353209	0.0
-3.956748	5.378876	2.0
-6.445289	6.903603	0.0
-3.998567	5.386569	2.321928094887362
-6.646964	5.610841	0.0
-4.062846	5.345727	1.5849625007211563
-4.011197	5.334394	1.0
-4.054454	5.452798	1.5849625007211563
-4.069498	5.346651	0.0
-3.970385	5.303291	1.0
-5.275967	6.818977	0.0
-4.020102	5.315223	2.584962500721156
-3.204099	5.46974	1.0
-3.977899	5.345458	0.0
-3.967674	5.384017	0.0
-4.023316	5.353329	0.0
-4.371027	5.334358	1.0
-4.000592	5.411181	1.0
-4.012103	5.409001	2.321928094887362
-6.91038	5.965207	0.0
-3.973996	5.396387	0.0
-5.923428	5.287617	1.0
-6.221344	5.053563	0.0
-6.271604	6.492347	1.0
-4.005636	5.414592	0.0
-6.622706	4.74054	1.0
-4.044807	5.32148	1.5849625007211563
-4.282499	5.214623	0.0
-4.016019	5.308711	1.0
-4.031563	5.338566	1.5849625007211563
-6.670667	7.965074	1.5849625007211563
-5.022029	7.727629	0.0
-6.698068	5.532563	0.0
-4.055803	5.489903	3.3219280948873626
-6.651274	4.778034	1.0
-4.080665	5.323305	4.321928094887363
-4.021144	5.305735	0.0
-5.909124	6.627758	1.0
-4.079025	5.353319	1.5849625007211563
-3.999637	5.371768	2.0
-3.998696	5.348125	0.0
-6.442098	6.856231	1.5849625007211563
-3.958797	5.326502	2.0
-5.921794	6.610487	1.0
-5.273617	6.793558	0.0
-4.064887	5.35407	2.0
-6.615019	5.77325	1.0
-4.012899	5.443486	1.0
-3.989324	5.394109	1.0
-4.07382	5.342848	3.3219280948873626
-5.74737	6.977082	1.5849625007211563
-3.912997	5.24845	3.0
-4.08849	5.333922	2.584962500721156
-4.000633	5.334601	0.0
-4.03299	5.354488	0.0
-3.94374	5.309186	3.0
-4.044759	5.436365	1.5849625007211563
-3.992217	5.406264	0.0
-6.470442	6.888433	1.5849625007211563
-4.028116	5.426486	1.5849625007211563
-3.993941	5.375575	1.0
-3.997956	5.335125	0.0
-4.059227	5.436523	0.0
-4.101965	5.32932	1.0
-3.993232	5.354921	1.0
-3.966466	5.370573	1.5849625007211563
-5.715859	5.952427	0.0
-4.078347	5.318462	3.9068905956085187
-6.432639	6.893828	1.5849625007211563
-5.640454	9.444401	1.5849625007211563
-5.976049	6.391187	0.0
-4.073926	5.329682	2.0
-5.274026	6.825037	1.5849625007211563
-4.779862	7.407484	0.0
-5.868789	6.090734	0.0
-6.194959	8.070381	0.0
-5.675625	8.819672	0.0
-3.943354	5.329308	1.0
-6.519713	5.293636	1.0
-5.017079	6.554245	2.321928094887362
-5.01455	7.67953	1.0
-4.059708	5.328403	1.5849625007211563
-4.051642	5.460177	0.0
-5.582278	7.666136	1.0
-4.018149	5.431777	3.1699250014423126
-4.01321	5.413054	1.5849625007211563
-4.021973	5.366494	1.0
-4.106697	5.33492	1.0
-5.257207	6.840956	1.0
-4.085163	5.345281	0.0
-3.630282	5.252063	0.0
-4.078238	5.342349	0.0
-4.089831	5.366032	1.5849625007211563
-7.48596	6.22228	0.0
-5.260911	6.809881	2.584962500721156
-6.060696	7.430141	0.0
-5.356759	6.4316	0.0
-5.418121	6.885821	0.0
-5.936842	6.354122	0.0
-5.785561	6.547296	0.0
-3.958031	7.054591	2.584962500721156
-3.9465	5.334642	0.0
-6.594385	5.890346	0.0
-5.716071	6.0531	0.0
-3.991798	5.379097	1.0
-8.1973	6.918422	1.0
-6.280406	6.482835	0.0
-4.004014	5.396899	1.5849625007211563
-6.040607	7.430058	0.0
-4.05858	5.338743	0.0
