antenna_lon	antenna_lat	weight
-5.250039	6.802218	0.0
-6.450498	6.886308	0.0
-4.115737	5.323931	0.0
-4.088784	5.312996	0.0
-5.356759	6.4316	0.0
-4.158974	5.9765	0.0
-2.981291	8.287601	0.0
-3.968235	7.064204	0.0
-4.019145	5.360715	0.0
-6.462767	6.87289	0.0
-3.88921	5.346685	0.0
-3.958031	7.054591	0.0
-3.9465	5.334642	0.0
-4.09802	5.316675	2.0
-3.991798	5.379097	1.0
-5.625662	9.474096	0.0
-4.073871	5.333064	2.807354922057604
-4.022178	5.347719	0.0
-6.280406	6.482835	1.0
-4.004014	5.396899	1.5849625007211563
-3.962161	5.297789	0.0
-6.66898	4.772571	0.0
-4.006083	5.402037	1.0
-4.018453	5.384969	0.0
-3.741038	5.216546	1.5849625007211563
-3.761142	5.210271	1.0
-4.005653	5.406751	2.584962500721156
-3.976629	5.353939	0.0
-3.981183	5.347603	0.0
-7.549322	7.411446	2.0
-5.570656	7.679088	0.0
-4.023854	5.356878	0.0
-4.014304	5.342935	0.0
-4.004623	5.311905	1.0
-3.953466	5.302947	0.0
-5.243342	6.822054	0.0
-4.098681	5.341738	1.5849625007211563
-5.257207	6.840956	1.5849625007211563
-3.99589	5.400109	1.5849625007211563
-5.015629	6.562483	2.0
-3.986897	5.352943	0.0
-4.089827	5.33062	0.0
-3.948061	5.301857	0.0
-4.010331	5.433724	1.5849625007211563
-4.022785	5.348971	0.0
-4.053861	5.325659	1.0
-3.981421	5.398935	1.5849625007211563
-4.009713	5.34732	0.0
-4.204861	6.6585	0.0
-3.956538	5.370529	3.0
-3.977307	5.299651	1.5849625007211563
-4.054213	5.356424	1.0
-3.596764	5.261879	1.0
-5.060519	7.705747	1.5849625007211563
-3.964356	5.360864	2.584962500721156
-3.512154	6.734689	1.0
-4.0155	5.353386	0.0
-5.046261	7.671804	0.0
-5.031158	7.681516	2.0
-3.726429	5.228471	0.0
-4.024002	5.359853	0.0
-4.015951	5.433888	0.0
-3.980657	5.36154	2.584962500721156
-7.48596	6.22228	0.0
-3.989137	5.363434	1.0
-7.004209	6.25824	0.0
-3.987618	5.419455	0.0
-5.278736	6.867756	0.0
-4.057114	5.339667	2.0
-3.992448	5.436594	0.0
-4.063565	5.445851	0.0
-4.015731	5.357661	2.0
-5.260911	6.809881	0.0
-4.053941	5.317747	0.0
-4.073932	5.355972	0.0
-4.098707	5.321568	1.0
-4.010922	5.399818	0.0
-7.558489	7.407572	1.0
-3.935408	5.363574	0.0
-4.000748	5.374202	0.0
-3.92971	5.391959	1.0
-4.110586	5.330667	1.5849625007211563
-5.031067	7.715351	0.0
-2.909185	5.186481	0.0
-4.019121	5.42385	0.0
-4.004406	5.340151	0.0
-4.013611	5.438612	1.5849625007211563
-4.01369	5.438639	0.0
-3.514883	6.721583	1.0
-4.064482	5.337499	1.5849625007211563
-3.957371	5.358006	1.0
-6.490724	6.392517	0.0
-7.523694	9.529498	0.0
-5.036647	7.701393	1.0
-4.049699	5.332281	1.5849625007211563
-3.960562	5.289332	1.5849625007211563
-6.403703	5.768551	0.0
-3.960988	5.363379	0.0
-6.450498	6.886308	0.0
-4.111146	5.325874	1.0
-4.011552	5.450978	0.0
-3.508544	6.740343	0.0
-6.283844	5.673284	0.0
-3.981818	5.393693	0.0
-5.417676	6.385409	1.5849625007211563
-5.419338	6.403413	0.0
-4.01503	5.374694	0.0
-6.595686	5.940536	0.0
-4.002239	5.353209	1.0
-3.956748	5.378876	1.0
-4.017303	5.446589	0.0
-6.445289	6.903603	0.0
-3.998567	5.386569	3.1699250014423126
-3.597292	5.2825	2.0
-3.489765	6.739238	1.0
-4.062846	5.345727	2.321928094887362
-5.365853	5.835745	0.0
-4.023316	5.353329	1.5849625007211563
-5.621403	10.434731	0.0
-3.978407	5.402154	2.807354922057604
-3.994207	5.396479	2.584962500721156
-4.069498	5.346651	2.321928094887362
-3.990324	5.372785	0.0
-3.725257	5.19271	1.0
-3.970385	5.303291	2.807354922057604
-3.198878	5.483006	2.321928094887362
-5.275967	6.818977	2.0
-7.335697	6.736038	1.0
-5.056944	7.72555	1.0
-3.979848	5.339804	1.0
-3.204099	5.46974	2.0
-3.977899	5.345458	2.807354922057604
-3.967674	5.384017	0.0
-3.907973	5.249202	1.0
-4.013449	5.307591	1.0
-4.024204	5.438757	0.0
-4.000592	5.411181	2.321928094887362
-6.432639	6.893828	0.0
-3.978754	7.887024	0.0
-6.271604	6.492347	0.0
-4.005636	5.414592	0.0
-4.012045	5.310706	2.0
-3.954244	5.346763	1.0
-5.260561	6.788305	0.0
-4.039175	5.321305	1.0
-4.020374	5.347431	1.0
-4.063759	5.346845	1.0
-3.971989	5.311081	0.0
-4.016019	5.308711	0.0
-4.031563	5.338566	0.0
-4.217436	5.928619	1.0
-5.94227	6.130722	0.0
-3.948415	5.291229	2.321928094887362
-5.811856	6.968019	0.0
-4.020596	5.35227	1.5849625007211563
-4.054094	5.471627	0.0
-4.080665	5.323305	1.0
-4.459888	5.336893	0.0
-3.936097	5.373825	1.0
-6.695674	5.200523	0.0
-3.974381	5.408791	1.5849625007211563
-5.788878	5.16862	0.0
-6.588124	5.788395	1.0
-4.026684	5.328545	0.0
-5.933819	6.116618	0.0
-6.644302	5.243337	0.0
-4.02345	5.328242	0.0
-3.982461	5.331994	1.0
-4.701064	6.642362	0.0
-6.780792	6.285883	0.0
-5.017079	6.554245	1.0
-3.918318	5.242714	0.0
-4.065106	5.331971	0.0
-6.040607	7.430058	1.0
-6.615019	5.77325	1.0
-3.989324	5.394109	2.0
-4.07382	5.342848	1.5849625007211563
-5.74737	6.977082	0.0
-3.976474	5.308242	0.0
-3.912997	5.24845	1.5849625007211563
